movie_id;recom
9050;['A Chinese Ghost Story', 'A Chinese Ghost Story', 'A Chinese Ghost Story III', 'A Ghost Story', 'Ghost']
19819;['CHiPS', 'Goodbye, Mr. Chips', 'Blue', 'Blue', 'Blue Blood']
205557;['17 Again', 'Being 17', 'Legend No. 17', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
11005;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
331781;['Amy', 'The Amy Fisher Story', 'Amy Schumer: Live at the Apollo', 'Amy Schumer: Mostly Sex Stuff', 'Seasons of the Year']
23570;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
344900;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
142402;['Junior', 'Junior', 'Junior', 'Sam', 'The Detective']
59733;['Coming Down The Mountain', 'The Mountain', 'Down', 'Return from Witch Mountain', 'Under the Mountain']
76816;['The Age of Love', 'Earth', 'Earth', 'Earth', 'Children of the Age']
20778;['Le rouge et le noir', 'Le Million', 'Le Chef', 'Le Cactus', 'Le Mac']
85854;['Voyage to the Bottom of the Sea', 'The Viking', 'A Viking Saga: The Darkest Day', 'To the Sea!', 'Northmen: A Viking Saga']
21241;"['The Cannonball Run', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
38995;['Solo', 'The Con', 'Goodbye Solo', 'Def-Con 4', 'Café de Flore']
13792;['Last Train Home', 'The D Train', 'Train Man', 'Night Train to Terror', 'Night Train']
95536;['The Big Picture', 'The Big Picture', 'Picture This', 'Picture Perfect', 'Dead Man Talking']
73682;['The Paper', 'Paper Man', 'Will', 'You Will Be Mine', 'Born to Be Blue']
80585;['The Ages of Love', 'Three Ages', 'Rock On!!', 'Black Rock', 'Girls Rock!']
70798;['The Summit', 'The Empire Strikes Back', 'The last summit', 'The Attack', '3 Strikes']
86304;['Superheroes', 'The Beast Must Die', 'Caesar Must Die', 'Romeo Must Die', 'The Pope Must Die']
390837;['Lynch', 'Hello Ghost', 'Hello Again', 'Hello Brother', 'Hello, Friend']
58773;['The End of the Tour', 'The Millionaire Tour', 'Tour de Force', 'Tour de Pharmacy', 'Blue Collar Comedy Tour: The Movie']
18680;['City of Fear', 'Fear In The City', 'Fear', 'Fear', 'Fear X']
330770;['Evolution', 'Epoch: Evolution', 'Dragonball Evolution', 'Devo: The Complete Truth About De-Evolution', 'American Revolutionary: The Evolution of Grace Lee Boggs']
288101;"['Pedro', 'The Wedding Director', 'Broken Blossoms', 'Broken Blossoms', ""O Costa d'África""]"
127040;['Star!', 'Star', 'The Star', 'The Star', 'The Pick-up Artist']
45397;['Ghosts', 'Ghosts', 'My Little Eye', 'The Eye', 'Eye for an Eye']
460870;['Shock', 'Palace of Electricity', 'Shock Waves', 'Shock Treatment', 'Shock Treatment']
371492;['Tomorrow Night', 'No Tomorrow', 'Tomorrow, the World!', 'World of Tomorrow', 'Beyond Tomorrow']
58011;"['Hope', 'Let It Be', ""Let's Do It!"", 'Let It Rain', 'Let It Be Me']"
17995;['Family', 'A Family', 'The Family', 'The Family', 'In the Family']
91571;['Hope', 'To Live and Die in L.A.', 'To Die For', 'Time to Die', 'Time to Die']
46007;['Anything for Love', 'Something, Anything', 'Say Anything...', 'Anything for Her', 'Anything Else']
28033;['Stuart Little', 'Family', 'A Family', 'The Family', 'The Family']
104474;['In Between', 'The Man Between', 'The White Cliffs of Dover', 'Between Heaven and Hell', 'Between Us']
50135;['Animals', 'Animals', 'Wild Animals', 'Day of the Animals', 'A United Kingdom']
31427;['Fires on the Plain', 'The Burning Plain', 'Plain Dirty', 'Between Two Fires', 'Plain Clothes']
26962;['Dollman vs. Demonic Toys', 'Puppet Master', 'Puppet Master 4', 'Puppet Master II', 'Demonic']
188468;['Glory', 'The Last Page', 'Page Eight', 'The Front Page', 'The Front Page']
143800;['Aftermath', 'Aftermath', 'Aftermath', 'Aftermath', 'The Aftermath']
44211;"['Che!', ""Viva l'Italia"", 'Che: Part One', 'Che: Part Two', 'Michael Che Matters']"
193460;['Fighting', 'A Fighting Man', 'The House of Fools', 'Die Fighting', 'Fighting Back']
286452;['Blood', 'Blood', 'Blood', 'Blood of My Blood', 'Blood of My Blood']
195029;['Boss', 'The Boss', 'The Boss', 'Black Coffee', 'Kill']
59735;['Closet Land', 'Monster in the Closet', 'The Celluloid Closet', 'Cameron Esposito: Marriage Material', 'Trapped in the Closet: Chapters 1-12']
40909;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
61198;['Live Forever', 'Ways to Live Forever', 'To Live', 'Forever', 'Forever']
88818;['Love Object', 'Beauty #2', 'The Object of My Affection', 'The Great Beauty', 'Beauty Day']
256474;['In the Blood', 'In the Blood', 'Blood', 'Blood', 'Blood']
52017;['Subspecies', 'Subspecies 4: Bloodstorm', 'Bloodlust: Subspecies III', 'The Legend II', 'Project A II']
20668;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
15;"['Citizen X', 'Citizen', 'Citizen Dog', ""Citizen's Band"", 'Citizen Koch']"
36779;['Return of the Killer Tomatoes!', 'Attack of the Killer Tomatoes!', 'Strike', 'Killer', 'First Strike']
27504;['The Unholy Three', 'Unholy', 'The Unholy Four', 'The Unholy Wife', 'The Unholy Rollers']
41135;['Endgame', 'Operation: Rabbit', 'Operation Pacific', 'Operation Thunderbolt', 'Operation Petticoat']
34981;"['The Homecoming', 'Homecoming', 'The Experience', 'Winter in Wartime', ""Spirits' Homecoming""]"
43625;['Heidi', 'Heidi', 'Heidi', 'Heidi', 'Seasons of the Year']
9345;['Exit', 'Exit', 'Last Exit', 'No Exit', 'Exit to Hell']
256109;['The Call', 'Last Call for Nowhere', 'Call Girl', 'The Call Up', 'Call of the Wild']
41749;['Down', 'Hello Ghost', 'Hello Again', 'Hello Brother', 'Hello, Friend']
39882;['Chains', 'Sex in Chains', 'Food Chains', 'In a Day', 'In Time']
24924;['The Demons', 'Demons', 'Demons 2', 'Demons', 'Demons']
27859;"['Rated X: A Journey Through Porn', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
144092;"['Chris Hardwick: Funcomfortable', 'Mandroid', 'Chris Rock: Never Scared', 'Chris Rock: Kill the Messenger', ""Chris D'Elia: Man on Fire""]"
278329;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
191536;['In the Shadow', 'In the Shadow of Women', 'In the Shadow of the Sun', 'Shadow', 'Shadow']
13280;['It', 'The Old Man', 'The Old Devil', 'Old School', 'The Old Gun']
334557;['Port of Call', 'Port of Shadows', 'The Bad Lieutenant: Port of Call - New Orleans', 'The Call', 'Port of New York']
149910;['Super', 'Super 8', 'Space Buddies', 'Santa Buddies', 'Air Buddies']
28353;['How to Be', 'How to Be a Man', 'Jam', 'How to Be Single', 'Def-Con 4']
301325;['Horror Story', 'Horror Island', 'Horror Express', 'A Christmas Horror Story', 'Horror of Dracula']
79466;['One Husband Too Many', 'Too Many Girls', 'One, Two, Many', 'Too Many Husbands', 'Too Many Cooks']
100671;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
41261;['Tears of the Sun', 'Tears of Stone', 'The Mother of Tears', 'Lord of Tears', 'Tears of Steel']
20682;['The House of Fools', 'Chain of Command', 'Chain of Command', 'Chain of Command', 'May Fools']
137347;['Closer to God', 'The Closer You Get', 'A Trip to the Moon', '12 to the Moon', 'From the Earth to the Moon']
333295;"['Uncertain Glory', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
112200;['Two Gentlemen Sharing', 'For a Woman', 'For Better, for Worse', 'M for Mother', '4 for Texas']
216647;"['Aschenputtel', 'Aschenputtel', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
276;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
18928;['Run', 'Run', 'Run Boy Run', 'Run, Ricky Run', 'Run Lola Run']
38981;['Seven Minutes', '90 Minutes in Heaven', 'Five Minutes of Heaven', '7 Minutes', 'Seven']
303483;['Les Cowboys', 'Les Misérables', 'Les Misérables', 'Les Misérables', 'Les Gazelles']
7304;['Running Scared', 'Running Scared', 'Running', 'Running Man', 'The Running Man']
49279;['Rubber', 'Head', 'Rubber Johnny', 'From the Head', 'Head-On']
29735;['Policeman', 'The Laughing Woman', 'The Child and the Policeman', 'Ask a Policeman', 'Laughing Gas']
403667;['¡Three Amigos!', 'Texas, Adios', 'Adios Carmen', 'Adios Sabata', 'Seasons of the Year']
69559;['Dead 7', 'Wild Times', 'Three Times', 'Four Times', 'Happy Times']
256057;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
94363;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
47647;['First to Fight', 'Born to Fight', 'Fight, Zatôichi, Fight', 'Girl Fight', 'Back To The Sea']
52369;['The Pack', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
156967;['The Journey', 'The Journey', 'The Journey', 'The Journey', 'Dark Journey']
60238;['Hidden', 'Hidden', 'The Hidden', 'The Hidden II', 'Hidden Away']
24152;['The Christian Revolt', 'Magic', 'Magic Magic', 'The Magic City', 'Black Magic']
253451;['Crows', 'Crows Zero', 'A Murder of Crows', 'The Day of the Crows', 'Crows Zero II']
367966;"['Love Story', 'Harold and Maude', ""'Master Harold'... and the Boys"", 'Master Harold... and the Boys', 'Phyllis and Harold']"
158920;['The Opposite Sex', 'The Opposite Sex', 'The Opposite of Sex', 'The V.I.P.s', 'The U']
14655;['Soul Man', 'T-Men', 'X-Men', 'G-Men', 'The Men']
28288;['The Gay Deception', 'The Gay Deceivers', 'The Big Gay Musical', 'Another Gay Movie', '9 Dead Gay Guys']
47401;['Sky', 'Murder 2', 'MURDER and murder', 'Sky Of Love', 'The Murder Man']
322740;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
16091;['Population Zero', 'Aftermath', 'Aftermath', 'Aftermath', 'Aftermath']
244838;"['Amorosa', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
111312;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
104435;['The Spirit of the Beehive', 'Once I Was a Beehive', 'The V.I.P.s', 'The U', 'The We and the I']
91624;['On the Beach', 'The Woman on the Beach', 'The Beach', 'American Beach House', 'That Day, on the Beach']
53103;['Queen', 'Farewell, My Queen', 'The Queen and I', 'Jaanam Samjha Karo', 'Queen of Blood']
18510;['The Tale of Zatôichi Continues', 'Zatôichi the Outlaw', 'Tale of a Vampire', 'Tale of Tales', 'A Tale of Winter']
79698;['The Lovers', 'The Lovers', 'Two Lovers', 'The Vampire Lovers', 'Our Lovers']
342473;"['Ballerina', 'Ballerina', ""A Ballerina's Tale"", 'Seasons of the Year', 'Inauguration of the Pleasure Dome']"
29968;['A Common Man', 'The Common Man', 'Nothing', 'Nothing in Return', 'Common Wealth']
121620;['The Kiss of Her Flesh', 'The Touch', 'The Flesh', 'Touch', 'Flesh']
159011;['Tere Bin Laden', 'Manhunt', 'Where in the World Is Osama Bin Laden?', 'The Hunt', 'The I Inside']
19153;['Real', 'Real Life', 'Real Men', 'The Real Glory', 'All the Real Girls']
147590;['How to Murder Your Wife', '6 Ways to Die', 'Wife', 'Murder 2', 'Ways to Live Forever']
68756;['Comrades', 'Colt Comrades', 'Comrades in Arms', 'Two Comrades Were Serving', 'Seasons of the Year']
164041;['Darling Companion', 'The Seventh Fire', 'The Seventh Brother', 'Seventh Son', 'Seventh Heaven']
36153;['Bigfoot', 'Bigfoot Lives', 'The Legend of Bigfoot', 'The Bigfoot Project', 'The Capture of Bigfoot']
40952;['Alone in the Dark 2', 'In the Dark', 'Alone', 'Alone', 'Alone']
31624;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
76349;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
398265;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
228257;['Perry Mason: The Case of the Lady in the Lake', 'Perry Mason: The Case of the Musical Murder', 'Perry Mason: The Case of the Shooting Star', 'Perry Mason: The Case of the Lethal Lesson', 'Perry Mason: The Case of the All-Star Assassin']
10646;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
236751;['Real', 'Heaven', 'Real Life', 'Real Men', 'Heaven Is a Playground']
476;['Cowboy', 'The Cowboy Way', 'Midnight Cowboy', 'Urban Cowboy', 'The Cowboy and the Lady']
366860;['El Super', 'El Crack', 'El Sur', 'El Dorado', 'El Dorado']
228432;['Dogs', 'War Dogs', 'Old Dogs', 'Space Dogs', 'Space Dogs 2']
117767;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
419522;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
1979;['The Rise', 'RISE', 'The Rise and Rise of Bitcoin', 'Silver City', 'The Fantastic Four']
71672;['Wrong Turn 2: Dead End', 'Wrong Turn 5: Bloodlines', 'Wrong Turn 6: Last Resort', 'Wrong Turn 3: Left for Dead', 'Wrong']
277435;['Stray Dog', 'Stray Dogs', 'Dog', 'The Dog', 'Stray Dog: Kerberos Panzer Cops']
329243;['Comedy Central Roast of Roseanne', 'Comedy Central Roast of Charlie Sheen', 'Comedy Central Roast of Jeff Foxworthy', 'Comedy Central Roast of Joan Rivers', 'Comedy Central Roast of David Hasselhoff']
16914;['The Sea', 'Cruel Summer', 'Cruel Will', 'A Cruel Romance', 'Cruel Intentions']
361050;['Death Valley', 'The Valley', 'Death Valley Rangers', 'Valley Girl', 'Valley of Love']
46498;"['Candy', ""The Devil's Candy"", 'Hard Candy', 'Stealing Candy', 'Peppermint Candy']"
144498;"['Find Me', 'Precious Find', 'Come and Find Me', 'Find Me Guilty', ""You'll Find Out""]"
24105;['The Music Man', 'The Music Room', 'Music of the Heart', 'Live Music', 'Face the Music']
283521;"['Accused', 'The Accused', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
108419;['Enemy Empire', 'Empire Falls', 'Empire of Silver', 'Empire of Passion', 'Empire of the Wolves']
83099;['Escape', 'Escape', 'Escape', 'Escape from Tomorrow', 'Escape from Mars']
215776;['Cafe', 'At Cafe 6', 'Bagdad Cafe', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
130064;['Flesh', 'The Flesh', 'Flesh and the Devil', 'My Flesh My Blood', 'Smoke and Flesh']
83266;"[""It's Me It's Me"", ""George Lopez: It's Not Me, It's You"", 'It', ""It's Not Me, I Swear!"", ""It's A Bird, It's A Plane, It's Superman!""]"
31919;"['The Green Van', 'The Lady in the Van', 'Van Gogh', 'Ludwig van', ""Van Diemen's Land""]"
145504;['The Secret', 'Secret', 'Secret', 'A Secret', 'Alien Nation']
279914;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
21191;['The Sin', 'Sin City', 'Sin: The Movie', 'The Story of Sin', 'Madame Sin']
265741;['Amelia', 'The Flight', 'Flight', 'Something About Amelia', 'The Last Flight']
242452;['Ace Attorney', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
24166;['What Is It?', 'Love Is All There Is', 'What Love Is', 'What?', 'This Is It']
12901;['At First Sight', 'Shoot on Sight', 'Hide in Plain Sight', 'Love in the End', 'The End']
43889;['The Last King of Scotland', 'Scotland, Pa.', 'Bonnie and Clyde', 'The Bonnie Parker Story', 'Bonnie and Clyde Italian Style']
134480;['The Great Man', 'The Great War', 'The Great King', 'The Great Escape', 'The Great Beauty']
10588;['The Cat in the Hat', 'The Grinch Grinches the Cat in the Hat', 'Top Hat', 'The Girl with the Hat Box', 'Cat in the Brain']
141058;['Northmen: A Viking Saga', 'The Viking', 'Viking', 'Darkest Night', 'The Darkest Dawn']
39901;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
202140;['The Star Chamber', 'Edith Walks', 'The Seventh Fire', 'The Seventh Brother', 'Seventh Son']
11380;['House of Bones', 'Funny Bones', 'The Lovely Bones', 'Bag of Bones', 'Blue Sky Bones']
23150;['The Garden of Sinners - Chapter 2: A Study in Murder (Part 1)', 'The Garden of Sinners - Chapter 7: A Study in Murder (Part 2)', 'The Garden of Sinners - Chapter 3: Remaining Sense of Pain', 'The Garden of Sinners: Future Gospel', 'The Garden']
15419;"['Kabhi Alvida Naa Kehna', 'Kabhi Khushi Kabhie Gham', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
162494;['Commitment', 'Crisis', 'Crisis', 'Behind the Sun', 'The Crisis of Civilization']
88271;['Where the Boys Are', 'Youth', 'Youth Without Youth', 'Dreams', 'Now!']
33338;"['Underdog', 'The Dark Knight', 'Black Knight', 'Sympathy for the Underdog', ""A Knight's Tale""]"
77449;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
83451;['You and I', 'The King and I', 'My Man and I', 'Pride and Prejudice and Zombies', 'The Long and the Short and the Tall']
248774;['The Child', 'The Night Child', 'Moon Child', 'The Wild Child', 'The Bad Child']
349;['Santa with Muscles', 'You and I', 'The King and I', 'My Man and I', 'Pride and Prejudice and Zombies']
391955;"['Naz & Maalik', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
35656;['As Good as It Gets', 'As Cool as I Am', 'As One', 'My Life as a Dead Girl', 'Life as a House']
291276;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
33875;['Heroes', 'The Blood of Heroes', 'Pokémon Origins', 'Call of Heroes', 'Age of Heroes']
27759;['The Mighty Peking Man', 'The Blonde from Peking', 'Peking Opera Blues', 'The Days', 'The Last Days']
37688;"['Song of Lahore', 'Karachi se Lahore', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
